site,compound,date,value,rolling_means
BQ1,NO3-N,1988-06-28T00:00:00Z,NA,151.5
BQ1,NO3-N,1988-07-05T00:00:00Z,NA,147
BQ1,NO3-N,1988-07-12T00:00:00Z,NA,NA
BQ1,NO3-N,1988-07-19T00:00:00Z,NA,NA
BQ1,NO3-N,1988-07-22T00:00:00Z,NA,NA
BQ1,NO3-N,1988-07-26T00:00:00Z,NA,72
BQ1,NO3-N,1988-08-02T00:00:00Z,NA,98
BQ1,NO3-N,1988-08-09T00:00:00Z,NA,103.5
BQ1,NO3-N,1988-08-16T00:00:00Z,NA,121.2
BQ1,NO3-N,1988-08-23T00:00:00Z,135,126
BQ1,NO3-N,1988-08-24T00:00:00Z,9,126
BQ1,NO3-N,1988-08-30T00:00:00Z,150,129.28571428571428
BQ1,NO3-N,1988-09-06T00:00:00Z,120,118.5
BQ1,NO3-N,1988-09-13T00:00:00Z,192,122.11111111111111
BQ1,NO3-N,1988-09-20T00:00:00Z,150,125.3
BQ1,NO3-N,1988-09-27T00:00:00Z,149,139.44444444444446
BQ1,NO3-N,1988-10-04T00:00:00Z,43,138.66666666666666
BQ1,NO3-N,1988-10-11T00:00:00Z,151,140.55555555555554
BQ1,NO3-N,1988-10-18T00:00:00Z,154,133.66666666666666
BQ1,NO3-N,1988-10-25T00:00:00Z,146,132.44444444444446
BQ1,NO3-N,1988-11-01T00:00:00Z,143,131.33333333333334
BQ1,NO3-N,1988-11-07T00:00:00Z,137,142
BQ1,NO3-N,1988-11-15T00:00:00Z,130,141.77777777777777
BQ1,NO3-N,1988-11-22T00:00:00Z,139,142
BQ1,NO3-N,1988-11-29T00:00:00Z,139,143.11111111111111
BQ1,NO3-N,1988-12-06T00:00:00Z,139,143.125
BQ1,NO3-N,1988-12-13T00:00:00Z,149,153.625
BQ1,NO3-N,1988-12-20T00:00:00Z,156,138.625
BQ1,NO3-N,1988-12-27T00:00:00Z,156,140.625
BQ1,NO3-N,1989-01-03T00:00:00Z,NA,144.625
BQ1,NO3-N,1989-01-10T00:00:00Z,221,149.25
BQ1,NO3-N,1989-01-17T00:00:00Z,10,153
BQ1,NO3-N,1989-01-24T00:00:00Z,155,153.375
BQ1,NO3-N,1989-01-31T00:00:00Z,171,153.75
BQ1,NO3-N,1989-02-07T00:00:00Z,176,153.55555555555554
BQ1,NO3-N,1989-02-14T00:00:00Z,179,130.11111111111111
BQ1,NO3-N,1989-02-21T00:00:00Z,159,145.44444444444446
BQ1,NO3-N,1989-02-28T00:00:00Z,159,144.55555555555554
BQ1,NO3-N,1989-03-07T00:00:00Z,152,141.77777777777777
BQ1,NO3-N,1989-03-09T00:00:00Z,NA,141.77777777777777
BQ1,NO3-N,1989-03-14T00:00:00Z,10,138.11111111111111
BQ1,NO3-N,1989-03-21T00:00:00Z,148,130.88888888888889
BQ1,NO3-N,1989-03-28T00:00:00Z,147,129.55555555555554
BQ1,NO3-N,1989-04-04T00:00:00Z,146,126.88888888888889
BQ1,NO3-N,1989-04-11T00:00:00Z,143,126.44444444444444
BQ1,NO3-N,1989-04-18T00:00:00Z,114,141.88888888888889
BQ1,NO3-N,1989-04-25T00:00:00Z,147,141.22222222222223
BQ1,NO3-N,1989-05-02T00:00:00Z,135,140.88888888888889
BQ1,NO3-N,1989-05-09T00:00:00Z,148,139.55555555555554
BQ1,NO3-N,1989-05-16T00:00:00Z,149,138
BQ1,NO3-N,1989-05-23T00:00:00Z,142,141
BQ1,NO3-N,1989-05-30T00:00:00Z,144,142.55555555555554
BQ1,NO3-N,1989-06-06T00:00:00Z,134,128.66666666666666
BQ1,NO3-N,1989-06-13T00:00:00Z,129,125.88888888888889
BQ1,NO3-N,1989-06-20T00:00:00Z,141,123
BQ1,NO3-N,1989-06-27T00:00:00Z,161,120.125
BQ1,NO3-N,1989-07-05T00:00:00Z,10,118.875
BQ1,NO3-N,1989-07-11T00:00:00Z,123,113.5
BQ1,NO3-N,1989-07-18T00:00:00Z,NA,109.25
BQ1,NO3-N,1989-07-26T00:00:00Z,119,116.625
BQ1,NO3-N,1989-08-01T00:00:00Z,134,101
BQ1,NO3-N,1989-08-08T00:00:00Z,91,102.5
BQ1,NO3-N,1989-08-15T00:00:00Z,95,99.57142857142857
BQ1,NO3-N,1989-08-22T00:00:00Z,200,88.375
BQ1,NO3-N,1989-08-29T00:00:00Z,36,84
BQ1,NO3-N,1989-09-05T00:00:00Z,22,75.66666666666667
BQ1,NO3-N,1989-09-12T00:00:00Z,NA,75.33333333333333
BQ1,NO3-N,1989-09-20T00:00:00Z,NA,71.4
BQ1,NO3-N,1989-09-22T00:00:00Z,10,71.4
BQ1,NO3-N,1989-09-26T00:00:00Z,NA,81.6
BQ1,NO3-N,1989-10-03T00:00:00Z,NA,142
BQ1,NO3-N,1989-10-05T00:00:00Z,NA,142
BQ1,NO3-N,1989-10-10T00:00:00Z,89,412.1666666666667
BQ1,NO3-N,1989-10-17T00:00:00Z,NA,394.85714285714283
BQ1,NO3-N,1989-10-24T00:00:00Z,251,415.7142857142857
BQ1,NO3-N,1989-10-31T00:00:00Z,338,386.875
BQ1,NO3-N,1989-11-07T00:00:00Z,420,360.22222222222223
BQ1,NO3-N,1989-11-08T00:00:00Z,1365,360.22222222222223
BQ1,NO3-N,1989-11-14T00:00:00Z,291,368.55555555555554
BQ1,NO3-N,1989-11-21T00:00:00Z,156,346.5
BQ1,NO3-N,1989-11-28T00:00:00Z,185,324.1
BQ1,NO3-N,1989-12-05T00:00:00Z,147,322.55555555555554
BQ1,NO3-N,1989-12-12T00:00:00Z,164,144.5
BQ1,NO3-N,1989-12-19T00:00:00Z,148,117.25
BQ1,NO3-N,1989-12-26T00:00:00Z,27,99
BQ1,NO3-N,1990-01-02T00:00:00Z,NA,78
BQ1,NO3-N,1990-01-09T00:00:00Z,38,79.125
BQ1,NO3-N,1990-01-16T00:00:00Z,73,85.125
BQ1,NO3-N,1990-01-23T00:00:00Z,10,100
BQ1,NO3-N,1990-01-30T00:00:00Z,17,118
BQ1,NO3-N,1990-02-06T00:00:00Z,156,118.11111111111111
BQ1,NO3-N,1990-02-13T00:00:00Z,212,128.125
BQ1,NO3-N,1990-02-20T00:00:00Z,267,180.25
BQ1,NO3-N,1990-02-27T00:00:00Z,171,211.375
BQ1,NO3-N,1990-03-06T00:00:00Z,119,239.14285714285714
BQ1,NO3-N,1990-03-13T00:00:00Z,NA,218
BQ1,NO3-N,1990-03-20T00:00:00Z,490,193.71428571428572
BQ1,NO3-N,1990-03-27T00:00:00Z,259,310.8888888888889
BQ1,NO3-N,1990-04-03T00:00:00Z,NA,313.3333333333333
BQ1,NO3-N,1990-04-10T00:00:00Z,8,362.7
BQ1,NO3-N,1990-04-17T00:00:00Z,42,348.27272727272725
BQ1,NO3-N,1990-04-24T00:00:00Z,53,318.54545454545456
BQ1,NO3-N,1990-04-25T00:00:00Z,1413,318.54545454545456
BQ1,NO3-N,1990-04-26T00:00:00Z,243,318.54545454545456
BQ1,NO3-N,1990-05-01T00:00:00Z,193,307.90909090909093
BQ1,NO3-N,1990-05-08T00:00:00Z,189,283.0833333333333
BQ1,NO3-N,1990-05-10T00:00:00Z,737,283.0833333333333
BQ1,NO3-N,1990-05-15T00:00:00Z,204,295.25
BQ1,NO3-N,1990-05-22T00:00:00Z,163,305.9166666666667
BQ1,NO3-N,1990-05-29T00:00:00Z,142,216.5
BQ1,NO3-N,1990-06-05T00:00:00Z,10,208.1
BQ1,NO3-N,1990-06-12T00:00:00Z,154,141.55555555555554
BQ1,NO3-N,1990-06-19T00:00:00Z,170,127.44444444444444
BQ1,NO3-N,1990-06-26T00:00:00Z,203,158.77777777777777
BQ1,NO3-N,1990-07-03T00:00:00Z,109,143.77777777777777
BQ1,NO3-N,1990-07-10T00:00:00Z,119,148.11111111111111
BQ1,NO3-N,1990-07-17T00:00:00Z,77,158.77777777777777
BQ1,NO3-N,1990-07-24T00:00:00Z,445,149.88888888888889
BQ1,NO3-N,1990-07-31T00:00:00Z,7,128.44444444444446
BQ1,NO3-N,1990-08-07T00:00:00Z,49,117.44444444444444
BQ1,NO3-N,1990-08-14T00:00:00Z,250,117.25
BQ1,NO3-N,1990-08-21T00:00:00Z,90,123
BQ1,NO3-N,1990-08-28T00:00:00Z,10,69.33333333333333
BQ1,NO3-N,1990-09-04T00:00:00Z,10,80.83333333333333
BQ1,NO3-N,1990-09-11T00:00:00Z,NA,80.66666666666667
BQ1,NO3-N,1990-09-18T00:00:00Z,NA,40.5
BQ1,NO3-N,1990-09-25T00:00:00Z,NA,36.666666666666664
BQ1,NO3-N,1990-10-02T00:00:00Z,76,56.666666666666664
BQ1,NO3-N,1990-10-09T00:00:00Z,48,97.83333333333333
BQ1,NO3-N,1990-10-16T00:00:00Z,9,100
BQ1,NO3-N,1990-10-23T00:00:00Z,67,96.875
BQ1,NO3-N,1990-10-30T00:00:00Z,130,101.88888888888889
BQ1,NO3-N,1990-11-06T00:00:00Z,257,107
BQ1,NO3-N,1990-11-13T00:00:00Z,113,122.2
BQ1,NO3-N,1990-11-20T00:00:00Z,75,130
BQ1,NO3-N,1990-11-27T00:00:00Z,142,135.4
BQ1,NO3-N,1990-12-04T00:00:00Z,122,145.7
BQ1,NO3-N,1990-12-11T00:00:00Z,7,133.1
BQ1,NO3-N,1990-12-14T00:00:00Z,300,133.1
BQ1,NO3-N,1990-12-18T00:00:00Z,87,135.33333333333334
BQ1,NO3-N,1990-12-25T00:00:00Z,121,146.55555555555554
BQ1,NO3-N,1990-12-31T00:00:00Z,233,151.66666666666666
BQ1,NO3-N,1991-01-08T00:00:00Z,131,155.375
BQ1,NO3-N,1991-01-15T00:00:00Z,NA,137.71428571428572
BQ1,NO3-N,1991-01-22T00:00:00Z,176,127.14285714285714
BQ1,NO3-N,1991-01-29T00:00:00Z,188,122.57142857142857
BQ1,NO3-N,1991-02-05T00:00:00Z,NA,99.85714285714286
BQ1,NO3-N,1991-02-12T00:00:00Z,28,87.85714285714286
BQ1,NO3-N,1991-02-19T00:00:00Z,13,96.625
BQ1,NO3-N,1991-02-26T00:00:00Z,89,88.75
BQ1,NO3-N,1991-03-05T00:00:00Z,74,75
BQ1,NO3-N,1991-03-12T00:00:00Z,47,70.66666666666667
BQ1,NO3-N,1991-03-19T00:00:00Z,158,70.11111111111111
BQ1,NO3-N,1991-03-22T00:00:00Z,NA,70.11111111111111
BQ1,NO3-N,1991-03-26T00:00:00Z,113,70.77777777777777
BQ1,NO3-N,1991-04-02T00:00:00Z,78,64.33333333333333
BQ1,NO3-N,1991-04-09T00:00:00Z,36,63.888888888888886
BQ1,NO3-N,1991-04-15T00:00:00Z,23,59.77777777777778
BQ1,NO3-N,1991-04-23T00:00:00Z,19,43.333333333333336
BQ1,NO3-N,1991-04-30T00:00:00Z,31,33.22222222222222
BQ1,NO3-N,1991-05-07T00:00:00Z,70,39.666666666666664
BQ1,NO3-N,1991-05-14T00:00:00Z,10,43.77777777777778
BQ1,NO3-N,1991-05-21T00:00:00Z,10,47.333333333333336
BQ1,NO3-N,1991-05-28T00:00:00Z,22,50.875
BQ1,NO3-N,1991-05-31T00:00:00Z,NA,50.875
BQ1,NO3-N,1991-06-01T00:00:00Z,NA,54.875
BQ1,NO3-N,1991-06-04T00:00:00Z,136,54.875
BQ1,NO3-N,1991-06-11T00:00:00Z,73,54.75
BQ1,NO3-N,1991-06-18T00:00:00Z,55,54.75
BQ1,NO3-N,1991-06-25T00:00:00Z,NA,54.75
BQ1,NO3-N,1991-07-02T00:00:00Z,63,53.25
BQ1,NO3-N,1991-07-09T00:00:00Z,69,37.5
BQ1,NO3-N,1991-07-16T00:00:00Z,10,32.42857142857143
BQ1,NO3-N,1991-07-23T00:00:00Z,10,27
BQ1,NO3-N,1991-07-30T00:00:00Z,10,32.6875
BQ1,NO3-N,1991-08-06T00:00:00Z,10,33.4375
BQ1,NO3-N,1991-08-13T00:00:00Z,NA,34.1875
BQ1,NO3-N,1991-08-20T00:00:00Z,17,36.8125
BQ1,NO3-N,1991-08-27T00:00:00Z,72.5,43.6875
BQ1,NO3-N,1991-09-03T00:00:00Z,69,52.8125
BQ1,NO3-N,1991-09-10T00:00:00Z,75,60.1875
BQ1,NO3-N,1991-09-17T00:00:00Z,31,62.5
BQ1,NO3-N,1991-09-24T00:00:00Z,65,68.83333333333333
BQ1,NO3-N,1991-10-01T00:00:00Z,83,66.77777777777777
BQ1,NO3-N,1991-10-08T00:00:00Z,69,66.63636363636364
BQ1,NO3-N,1991-10-15T00:00:00Z,81,73.45454545454545
BQ1,NO3-N,1991-10-22T00:00:00Z,74,80.5
BQ1,NO3-N,1991-10-29T00:00:00Z,54,87.16666666666667
BQ1,NO3-N,1991-11-05T00:00:00Z,100,88.58333333333333
BQ1,NO3-N,1991-11-07T00:00:00Z,44,88.58333333333333
BQ1,NO3-N,1991-11-08T00:00:00Z,57,88.58333333333333
BQ1,NO3-N,1991-11-12T00:00:00Z,150,111
BQ1,NO3-N,1991-11-18T00:00:00Z,85,118.16666666666667
BQ1,NO3-N,1991-11-22T00:00:00Z,104,121.6923076923077
BQ1,NO3-N,1991-11-26T00:00:00Z,145,125.66666666666667
BQ1,NO3-N,1991-12-03T00:00:00Z,100,132.1818181818182
BQ1,NO3-N,1991-12-10T00:00:00Z,338,163.22222222222223
BQ1,NO3-N,1991-12-17T00:00:00Z,167,168.77777777777777
BQ1,NO3-N,1991-12-23T00:00:00Z,164,179
BQ1,NO3-N,1991-12-30T00:00:00Z,NA,191.625
BQ1,NO3-N,1992-01-07T00:00:00Z,216,197.11111111111111
BQ1,NO3-N,1992-01-14T00:00:00Z,200,170.77777777777777
BQ1,NO3-N,1992-01-21T00:00:00Z,177,184.55555555555554
BQ1,NO3-N,1992-01-28T00:00:00Z,171,181.66666666666666
BQ1,NO3-N,1992-02-04T00:00:00Z,324,180.9
BQ1,NO3-N,1992-02-06T00:00:00Z,17,180.9
BQ1,NO3-N,1992-02-11T00:00:00Z,101,160.3
BQ1,NO3-N,1992-02-18T00:00:00Z,291,153.6
BQ1,NO3-N,1992-02-25T00:00:00Z,138,151
BQ1,NO3-N,1992-03-03T00:00:00Z,174,141.66666666666666
BQ1,NO3-N,1992-03-10T00:00:00Z,10,121.25
BQ1,NO3-N,1992-03-17T00:00:00Z,133,110
BQ1,NO3-N,1992-03-24T00:00:00Z,NA,79.75
BQ1,NO3-N,1992-04-01T00:00:00Z,87,66.25
BQ1,NO3-N,1992-04-07T00:00:00Z,36,47.875
BQ1,NO3-N,1992-04-14T00:00:00Z,11,63.75
BQ1,NO3-N,1992-04-21T00:00:00Z,49,63.125
BQ1,NO3-N,1992-04-28T00:00:00Z,30,63.125
BQ1,NO3-N,1992-05-05T00:00:00Z,27,60.5
BQ1,NO3-N,1992-05-12T00:00:00Z,137,57.25
BQ1,NO3-N,1992-05-19T00:00:00Z,128,59.25
BQ1,NO3-N,1992-05-26T00:00:00Z,NA,57.125
BQ1,NO3-N,1992-06-02T00:00:00Z,66,57.25
BQ1,NO3-N,1992-06-09T00:00:00Z,10,67.75
BQ1,NO3-N,1992-06-16T00:00:00Z,27,55.75
BQ1,NO3-N,1992-06-23T00:00:00Z,32,45.42857142857143
BQ1,NO3-N,1992-06-30T00:00:00Z,31,58.25
BQ1,NO3-N,1992-07-07T00:00:00Z,111,94.875
BQ1,NO3-N,1992-07-14T00:00:00Z,41,96.875
BQ1,NO3-N,1992-07-21T00:00:00Z,NA,96.875
BQ1,NO3-N,1992-07-28T00:00:00Z,148,140.625
BQ1,NO3-N,1992-08-04T00:00:00Z,359,138
BQ1,NO3-N,1992-08-11T00:00:00Z,26,125.375
BQ1,NO3-N,1992-08-18T00:00:00Z,27,122.25
BQ1,NO3-N,1992-08-25T00:00:00Z,382,109.77777777777777
BQ1,NO3-N,1992-09-01T00:00:00Z,10,102.66666666666667
BQ1,NO3-N,1992-09-08T00:00:00Z,10,94.77777777777777
BQ1,NO3-N,1992-09-15T00:00:00Z,16,103.375
BQ1,NO3-N,1992-09-22T00:00:00Z,10,107
BQ1,NO3-N,1992-09-29T00:00:00Z,84,67.71428571428571
BQ1,NO3-N,1992-10-06T00:00:00Z,288,67.71428571428571
BQ1,NO3-N,1992-10-13T00:00:00Z,NA,85.57142857142857
BQ1,NO3-N,1992-10-20T00:00:00Z,56,86.14285714285714
BQ1,NO3-N,1992-10-27T00:00:00Z,NA,87
BQ1,NO3-N,1992-11-03T00:00:00Z,10,76.28571428571429
BQ1,NO3-N,1992-11-10T00:00:00Z,135,37.285714285714285
BQ1,NO3-N,1992-11-17T00:00:00Z,20,35.875
BQ1,NO3-N,1992-11-24T00:00:00Z,16,33
BQ1,NO3-N,1992-12-01T00:00:00Z,9,33
BQ1,NO3-N,1992-12-08T00:00:00Z,15,36.833333333333336
BQ1,NO3-N,1992-12-15T00:00:00Z,26,17.2
BQ1,NO3-N,1992-12-22T00:00:00Z,NA,16.5
BQ1,NO3-N,1992-12-29T00:00:00Z,NA,16.666666666666668
BQ1,NO3-N,1993-01-05T00:00:00Z,NA,20.5
BQ1,NO3-N,1993-01-12T00:00:00Z,NA,26
BQ1,NO3-N,1993-01-19T00:00:00Z,NA,NA
BQ1,NO3-N,1993-01-26T00:00:00Z,NA,NA
BQ1,NO3-N,1993-02-02T00:00:00Z,NA,20
BQ1,NO3-N,1993-02-09T00:00:00Z,NA,107
BQ1,NO3-N,1993-02-16T00:00:00Z,NA,92.33333333333333
BQ1,NO3-N,1993-02-23T00:00:00Z,NA,103
BQ1,NO3-N,1993-03-02T00:00:00Z,20,117.8
BQ1,NO3-N,1993-03-09T00:00:00Z,194,125.33333333333333
BQ1,NO3-N,1993-03-16T00:00:00Z,63,132
BQ1,NO3-N,1993-03-23T00:00:00Z,135,132.75
BQ1,NO3-N,1993-03-30T00:00:00Z,177,138.33333333333334
BQ1,NO3-N,1993-04-06T00:00:00Z,163,137.11111111111111
BQ1,NO3-N,1993-04-13T00:00:00Z,172,116.88888888888889
BQ1,NO3-N,1993-04-20T00:00:00Z,138,111
BQ1,NO3-N,1993-04-27T00:00:00Z,183,96.66666666666667
BQ1,NO3-N,1993-05-04T00:00:00Z,9,78.88888888888889
BQ1,NO3-N,1993-05-11T00:00:00Z,12,69.11111111111111
BQ1,NO3-N,1993-05-18T00:00:00Z,10,54.111111111111114
BQ1,NO3-N,1993-05-25T00:00:00Z,6,41.666666666666664
BQ1,NO3-N,1993-06-01T00:00:00Z,17,23.22222222222222
BQ1,NO3-N,1993-06-08T00:00:00Z,75,28.333333333333332
BQ1,NO3-N,1993-06-15T00:00:00Z,37,30.375
BQ1,NO3-N,1993-06-22T00:00:00Z,26,33.285714285714285
BQ1,NO3-N,1993-06-29T00:00:00Z,17,37.833333333333336
BQ1,NO3-N,1993-07-06T00:00:00Z,55,42
BQ1,NO3-N,1993-07-13T00:00:00Z,NA,39.2
BQ1,NO3-N,1993-07-20T00:00:00Z,NA,33
BQ1,NO3-N,1993-07-27T00:00:00Z,NA,30
BQ1,NO3-N,1993-08-03T00:00:00Z,NA,30.8
BQ1,NO3-N,1993-08-10T00:00:00Z,61,44.6
BQ1,NO3-N,1993-08-17T00:00:00Z,6,38.666666666666664
BQ1,NO3-N,1993-08-24T00:00:00Z,11,60.57142857142857
BQ1,NO3-N,1993-08-31T00:00:00Z,21,54.125
BQ1,NO3-N,1993-09-07T00:00:00Z,124,49.111111111111114
BQ1,NO3-N,1993-09-14T00:00:00Z,9,43.111111111111114
BQ1,NO3-N,1993-09-21T00:00:00Z,192,43.22222222222222
BQ1,NO3-N,1993-09-28T00:00:00Z,9,42.888888888888886
BQ1,NO3-N,1993-10-05T00:00:00Z,9,41.22222222222222
BQ1,NO3-N,1993-10-13T00:00:00Z,7,28.333333333333332
BQ1,NO3-N,1993-10-19T00:00:00Z,7,28
BQ1,NO3-N,1993-10-26T00:00:00Z,8,9.11111111111111
BQ1,NO3-N,1993-11-02T00:00:00Z,6,9.88888888888889
BQ1,NO3-N,1993-11-09T00:00:00Z,8,11.666666666666666
BQ1,NO3-N,1993-11-16T00:00:00Z,6,12.444444444444445
BQ1,NO3-N,1993-11-23T00:00:00Z,22,17.22222222222222
BQ1,NO3-N,1993-11-30T00:00:00Z,16,18.375
BQ1,NO3-N,1993-12-07T00:00:00Z,25,20.142857142857142
BQ1,NO3-N,1993-12-14T00:00:00Z,14,22.166666666666668
BQ1,NO3-N,1993-12-21T00:00:00Z,50,25.4
BQ1,NO3-N,1993-12-28T00:00:00Z,NA,26.25
BQ1,NO3-N,1994-01-04T00:00:00Z,NA,24.5
BQ1,NO3-N,1994-01-11T00:00:00Z,NA,22.5
BQ1,NO3-N,1994-01-18T00:00:00Z,NA,25.333333333333332
BQ1,NO3-N,1994-01-25T00:00:00Z,NA,15.666666666666666
BQ1,NO3-N,1994-02-01T00:00:00Z,9,15.666666666666666
BQ1,NO3-N,1994-02-08T00:00:00Z,17,15.666666666666666
BQ1,NO3-N,1994-02-15T00:00:00Z,NA,13.5
BQ1,NO3-N,1994-02-22T00:00:00Z,21,13.5
BQ1,NO3-N,1994-03-01T00:00:00Z,NA,13.5
BQ1,NO3-N,1994-03-08T00:00:00Z,NA,15
BQ1,NO3-N,1994-03-15T00:00:00Z,7,56.666666666666664
BQ1,NO3-N,1994-03-22T00:00:00Z,NA,86.75
BQ1,NO3-N,1994-03-29T00:00:00Z,NA,85.75
BQ1,NO3-N,1994-04-05T00:00:00Z,NA,72.4
BQ1,NO3-N,1994-04-12T00:00:00Z,142,62.666666666666664
BQ1,NO3-N,1994-04-19T00:00:00Z,177,65.66666666666667
BQ1,NO3-N,1994-04-26T00:00:00Z,17,58.857142857142854
BQ1,NO3-N,1994-05-03T00:00:00Z,19,53.5
BQ1,NO3-N,1994-05-10T00:00:00Z,14,49.44444444444444
BQ1,NO3-N,1994-05-17T00:00:00Z,25,35.888888888888886
BQ1,NO3-N,1994-05-24T00:00:00Z,18,17.444444444444443
BQ1,NO3-N,1994-05-31T00:00:00Z,16,32.44444444444444
BQ1,NO3-N,1994-06-07T00:00:00Z,17,31.77777777777778
BQ1,NO3-N,1994-06-14T00:00:00Z,20,41.55555555555556
BQ1,NO3-N,1994-06-21T00:00:00Z,11,51.22222222222222
BQ1,NO3-N,1994-06-28T00:00:00Z,NA,55.375
BQ1,NO3-N,1994-06-30T00:00:00Z,152,55.375
BQ1,NO3-N,1994-07-05T00:00:00Z,13,61
BQ1,NO3-N,1994-07-12T00:00:00Z,102,68.33333333333333
BQ1,NO3-N,1994-07-19T00:00:00Z,112,78
BQ1,NO3-N,1994-07-26T00:00:00Z,NA,94.75
BQ1,NO3-N,1994-08-02T00:00:00Z,NA,75.66666666666667
BQ1,NO3-N,1994-08-09T00:00:00Z,NA,107
BQ1,NO3-N,1994-08-16T00:00:00Z,NA,112
BQ1,NO3-N,1994-08-23T00:00:00Z,NA,NA
BQ1,NO3-N,1994-08-30T00:00:00Z,NA,NA
BQ1,NO3-N,1994-09-06T00:00:00Z,NA,NA
BQ1,NO3-N,1994-09-13T00:00:00Z,NA,NA
BQ1,NO3-N,1994-09-20T00:00:00Z,NA,NA
BQ1,NO3-N,1994-09-27T00:00:00Z,NA,NA
BQ1,NO3-N,1994-10-04T00:00:00Z,NA,NA
BQ1,NO3-N,1994-10-11T00:00:00Z,NA,NA
BQ1,NO3-N,1994-10-18T00:00:00Z,NA,NA
BQ1,NO3-N,1994-10-25T00:00:00Z,NA,NA
BQ1,NO3-N,1994-11-01T00:00:00Z,NA,NA
BQ1,NO3-N,1994-11-08T00:00:00Z,NA,109
BQ1,NO3-N,1994-11-15T00:00:00Z,NA,109
BQ1,NO3-N,1994-11-22T00:00:00Z,NA,109
BQ1,NO3-N,1994-11-29T00:00:00Z,NA,109
BQ1,NO3-N,1994-12-06T00:00:00Z,109,109
BQ1,NO3-N,1994-12-13T00:00:00Z,NA,109
BQ1,NO3-N,1994-12-20T00:00:00Z,NA,109
BQ1,NO3-N,1994-12-27T00:00:00Z,NA,109
BQ1,Mg,1988-01-05T00:00:00Z,2.66,2.3225
BQ1,Mg,1988-01-12T00:00:00Z,2.61,2.380714285714286
BQ1,Mg,1988-01-19T00:00:00Z,2.67,2.416875
BQ1,Mg,1988-01-26T00:00:00Z,2.85,2.475
BQ1,Mg,1988-01-29T00:00:00Z,1.48,2.475
BQ1,Mg,1988-02-02T00:00:00Z,1.665,2.5235
BQ1,Mg,1988-02-03T00:00:00Z,NA,2.5235
BQ1,Mg,1988-02-04T00:00:00Z,NA,2.5235
BQ1,Mg,1988-02-09T00:00:00Z,2.73,2.4695
BQ1,Mg,1988-02-10T00:00:00Z,NA,2.4695
BQ1,Mg,1988-02-16T00:00:00Z,2.67,2.4805
BQ1,Mg,1988-02-23T00:00:00Z,2.94,2.4895
BQ1,Mg,1988-03-01T00:00:00Z,2.96,2.432777777777778
BQ1,Mg,1988-03-08T00:00:00Z,2.12,2.5044444444444443
BQ1,Mg,1988-03-15T00:00:00Z,2.72,2.508888888888889
BQ1,Mg,1988-03-23T00:00:00Z,2.76,2.497777777777778
BQ1,Mg,1988-03-29T00:00:00Z,1.33,2.49
BQ1,Mg,1988-04-05T00:00:00Z,2.31,2.4744444444444444
BQ1,Mg,1988-04-12T00:00:00Z,2.77,2.4433333333333334
BQ1,Mg,1988-04-19T00:00:00Z,2.57,2.2655555555555553
BQ1,Mg,1988-04-26T00:00:00Z,2.87,2.0922222222222224
BQ1,Mg,1988-05-03T00:00:00Z,2.82,2.23
BQ1,Mg,1988-05-10T00:00:00Z,1.84,2.296666666666667
BQ1,Mg,1988-05-17T00:00:00Z,1.12,2.3055555555555554
BQ1,Mg,1988-05-24T00:00:00Z,1.2,2.236666666666667
BQ1,Mg,1988-05-31T00:00:00Z,2.57,2.218888888888889
BQ1,Mg,1988-06-07T00:00:00Z,2.91,2.221111111111111
BQ1,Mg,1988-06-14T00:00:00Z,2.85,2.0766666666666667
BQ1,Mg,1988-06-21T00:00:00Z,1.95,2.188
BQ1,Mg,1988-06-28T00:00:00Z,2.71,2.233
BQ1,Mg,1988-07-05T00:00:00Z,2.84,2.266
BQ1,Mg,1988-07-12T00:00:00Z,0.54,2.267
BQ1,Mg,1988-07-19T00:00:00Z,1.84,2.267
BQ1,Mg,1988-07-22T00:00:00Z,2.47,2.267
BQ1,Mg,1988-07-26T00:00:00Z,1.65,2.2018181818181817
BQ1,Mg,1988-08-02T00:00:00Z,2.9,2.193636363636364
BQ1,Mg,1988-08-09T00:00:00Z,2.92,2.1863636363636365
BQ1,Mg,1988-08-16T00:00:00Z,2.85,2.2763636363636364
BQ1,Mg,1988-08-23T00:00:00Z,2.71,2.337
BQ1,Mg,1988-08-24T00:00:00Z,0.79,2.337
BQ1,Mg,1988-08-30T00:00:00Z,2.62,2.438
BQ1,Mg,1988-09-06T00:00:00Z,2.76,2.357
BQ1,Mg,1988-09-13T00:00:00Z,1.53,2.323
BQ1,Mg,1988-09-20T00:00:00Z,2.64,2.2644444444444445
BQ1,Mg,1988-09-27T00:00:00Z,2.66,2.43
BQ1,Mg,1988-10-04T00:00:00Z,2.09,2.4425
BQ1,Mg,1988-10-11T00:00:00Z,2.58,2.43875
BQ1,Mg,1988-10-18T00:00:00Z,NA,2.5825
BQ1,Mg,1988-10-25T00:00:00Z,2.56,2.5412500000000002
BQ1,Mg,1988-11-01T00:00:00Z,2.72,2.55875
BQ1,Mg,1988-11-07T00:00:00Z,2.73,2.61
BQ1,Mg,1988-11-15T00:00:00Z,2.68,2.61875
BQ1,Mg,1988-11-22T00:00:00Z,2.31,2.6333333333333333
BQ1,Mg,1988-11-29T00:00:00Z,2.8,2.6466666666666665
BQ1,Mg,1988-12-06T00:00:00Z,2.5,2.398888888888889
